FECHA_GRUPO;A067_VALOR_(m);A067_VALOR_(m3/s);A067_VALOR_(l/m2)_x;A067_VALOR_(l/m2)_y;A067_VALOR_(l/m2);A152_VALOR_(m);A152_VALOR_(m3/s);A159_VALOR_(m);A159_VALOR_(m3/s);A159_VALOR_(l/m2)_x;A159_VALOR_(l/m2)_y;A159_VALOR_(l/m2);A313_VALOR_(m);A313_VALOR_(m3/s);A323_VALOR_(m);A323_VALOR_(m3/s)
2024-12-01 20:45:00;0,3;2,2;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,45;4,65;0,7;5,7
2024-12-01 21:00:00;0,3;2,2;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,45;4,65;0,7;5,7
2024-12-01 21:15:00;0,3;2,2;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,45;4,65;0,7;5,7
2024-12-01 21:30:00;0,3;2,2;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,45;4,65;0,7;5,7
2024-12-01 21:45:00;0,3;2,2;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,45;4,65;0,7;5,7
2024-12-01 22:00:00;0,3;2,2;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-01 22:15:00;0,3;2,2;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-01 22:30:00;0,3;2,2;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,45;4,65;0,7;5,7
2024-12-01 22:45:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,45;4,65;0,7;5,7
2024-12-01 23:00:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,45;4,65;0,7;5,7
2024-12-01 23:15:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-01 23:30:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-01 23:45:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 00:00:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 00:15:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 00:30:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 00:45:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 01:00:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 01:15:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 01:30:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 01:45:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 02:00:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 02:15:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 02:30:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 02:45:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 03:00:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 03:15:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 03:30:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 03:45:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 04:00:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 04:15:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 04:30:00;0,29;1,98;0,0;0,0;0,0;0,23;2,41;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-02 04:45:00;0,29;1,98;0,2;0,2;0,2;0,23;2,41;0,43;5,12;0,2;0,2;0,2;0,44;4,37;0,7;5,7
2024-12-02 05:00:00;0,29;1,98;0,2;0,2;0,0;0,23;2,41;0,43;5,12;0,2;0,2;0,0;0,44;4,37;0,7;5,7
2024-12-02 05:15:00;0,29;1,98;0,2;0,2;0,0;0,23;2,41;0,43;5,12;0,2;0,2;0,0;0,44;4,37;0,7;5,7
2024-12-02 05:30:00;0,29;1,98;0,2;0,2;0,0;0,23;2,41;0,43;5,12;0,2;0,2;0,0;0,44;4,37;0,7;5,7
2024-12-02 05:45:00;0,29;1,98;0,2;0,2;0,0;0,23;2,41;0,43;5,12;0,2;0,2;0,0;0,44;4,37;0,7;5,7
2024-12-02 06:00:00;0,29;1,98;0,2;0,2;0,0;0,23;2,41;0,43;5,12;0,4;0,4;0,2;0,44;4,37;0,7;5,7
2024-12-02 06:15:00;0,29;1,98;0,4;0,4;0,2;0,23;2,41;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 06:30:00;0,29;1,98;0,4;0,4;0,0;0,23;2,41;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 06:45:00;0,29;1,98;0,4;0,4;0,0;0,23;2,41;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 07:00:00;0,29;1,98;0,4;0,4;0,0;0,23;2,41;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 07:15:00;0,29;1,98;0,4;0,4;0,0;0,23;2,41;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 07:30:00;0,29;1,98;0,4;0,4;0,0;0,23;2,41;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 07:45:00;0,29;1,98;0,4;0,4;0,0;0,23;2,41;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 08:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 08:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 08:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 08:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 09:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 09:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 09:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 09:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 10:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 10:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 10:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 10:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 11:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 11:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 11:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 11:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 12:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 12:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 12:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 12:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 13:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 13:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 13:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 13:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 14:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 14:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 14:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 14:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 15:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 15:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 15:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 15:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 16:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 16:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 16:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 16:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 17:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 17:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 17:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 17:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 18:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 18:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 18:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 18:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 19:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 19:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 19:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 19:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 20:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 20:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 20:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 20:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 21:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 21:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 21:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 21:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 22:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 22:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 22:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 22:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 23:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 23:15:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 23:30:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-02 23:45:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-03 00:00:00;0,29;1,98;0,4;0,4;0,0;0,24;2,58;0,43;5,12;0,4;0,4;0,0;0,44;4,37;0,7;5,7
2024-12-03 00:15:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-03 00:30:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-03 00:45:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-03 01:00:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-03 01:15:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-03 01:30:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-03 01:45:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-03 02:00:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-03 02:15:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 02:30:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-03 02:45:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 03:00:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 03:15:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 03:30:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,7;5,7
2024-12-03 03:45:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 04:00:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 04:15:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 04:30:00;0,29;1,98;0,4;0,0;0,0;0,24;2,58;0,43;5,12;0,4;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 04:45:00;0,29;1,98;0,2;0,0;0,0;0,24;2,58;0,43;5,12;0,2;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 05:00:00;0,29;1,98;0,2;0,0;0,0;0,24;2,58;0,43;5,12;0,2;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 05:15:00;0,29;1,98;0,2;0,0;0,0;0,24;2,58;0,43;5,12;0,2;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 05:30:00;0,29;1,98;0,2;0,0;0,0;0,24;2,58;0,43;5,12;0,2;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 05:45:00;0,29;1,98;0,2;0,0;0,0;0,24;2,58;0,43;5,12;0,2;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 06:00:00;0,29;1,98;0,2;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 06:15:00;0,29;1,98;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 06:30:00;0,29;1,98;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 06:45:00;0,29;1,98;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 07:00:00;0,29;1,98;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 07:15:00;0,29;1,98;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 07:30:00;0,29;1,98;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 07:45:00;0,29;1,98;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 08:00:00;0,29;1,98;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 08:15:00;0,29;1,98;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 08:30:00;0,29;1,98;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 08:45:00;0,29;1,98;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 09:00:00;0,29;1,98;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 09:15:00;0,29;1,98;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 09:30:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 09:45:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 10:00:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 10:15:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 10:30:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 10:45:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 11:00:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 11:15:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 11:30:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 11:45:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 12:00:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 12:15:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,44;4,37;0,69;5,2
2024-12-03 12:30:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 12:45:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 13:00:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,7;5,7
2024-12-03 13:15:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,7;5,7
2024-12-03 13:30:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,7;5,7
2024-12-03 13:45:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,7;5,7
2024-12-03 14:00:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,7;5,7
2024-12-03 14:15:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 14:30:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 14:45:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,2;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 15:00:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,2;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 15:15:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 15:30:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 15:45:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 16:00:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 16:15:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 16:30:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,0;0,0;0,0;0,43;4,09;0,69;5,2
2024-12-03 16:45:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,2;0,2;0,2;0,43;4,09;0,69;5,2
2024-12-03 17:00:00;0,28;1,76;0,0;0,0;0,0;0,24;2,58;0,43;5,12;0,2;0,2;0,0;0,43;4,09;0,69;5,2
